date,open,high,low,close,volume
3/30/2006,36.6166,36.8694,36.4248,36.6514,115915600
3/31/2006,36.7212,36.7735,36.4684,36.5468,71074600
4/3/2006,36.7386,36.9304,36.5207,36.5904,80730700
4/4/2006,36.6514,36.8781,36.5468,36.7909,89952600
4/5/2006,36.8693,37.1918,36.7909,37.1395,91628200
4/6/2006,37.1221,37.4272,36.9917,37.2441,91712800
4/7/2006,37.3749,37.5231,36.8693,36.8868,116604300
4/10/2006,36.9565,37.0437,36.6863,36.8345,58981900
4/11/2006,36.9478,36.9827,36.3551,36.5381,91481900
4/12/2006,36.5556,36.6776,36.4335,36.5468,58751200
4/13/2006,36.5294,36.8955,36.4248,36.695,63476900
4/17/2006,36.6427,36.7909,36.0762,36.3115,104072100
4/18/2006,36.4074,37.096,36.4074,37.0088,124291700
4/19/2006,37.0785,37.1744,36.8693,37.1744,79050300
4/20/2006,37.1657,37.3226,36.9391,37.0437,81408000
4/21/2006,37.1831,37.3575,36.451,36.6079,130181200
4/24/2006,36.5643,36.6689,36.3638,36.573,78556400
4/25/2006,36.6689,36.695,36.3028,36.4946,77660800
4/26/2006,36.4858,36.6602,36.3464,36.4858,82537000
4/27/2006,36.3202,37.035,36.1721,36.8345,173950100
4/28/2006,36.6079,36.7996,36.4161,36.4771,88876600
5/1/2006,36.5381,36.8693,36.0064,36.1198,92875500
5/2/2006,36.2766,36.3725,36.0849,36.2156,85148100
5/3/2006,36.2331,36.2941,35.9803,36.1633,74971600
5/4/2006,36.1982,36.5991,36.1982,36.4597,88696800
5/5/2006,36.7037,36.7909,36.5556,36.7473,80392200
5/8/2006,36.6776,36.8519,36.6689,36.7822,45079100
5/9/2006,36.695,36.7648,36.5817,36.6427,48528800
5/10/2006,36.5468,36.5904,36.2156,36.3202,92424200
5/11/2006,36.2854,36.3028,35.4137,35.5096,140989700
5/12/2006,35.3527,35.5271,34.8298,35.0302,153920800
5/15/2006,34.8908,35.161,34.6816,35.0041,127896500
5/16/2006,35.0041,35.0913,34.6642,34.7426,132397500
5/17/2006,34.5857,34.699,34.1935,34.2719,207897100
5/18/2006,34.4201,34.5683,33.993,34.0366,139690900
5/19/2006,34.1412,34.4027,33.7751,34.2981,194306300
5/22/2006,34.0104,34.2022,33.6618,33.9669,169591800
5/23/2006,34.2196,34.3243,33.6182,33.6357,142243900
5/24/2006,33.5834,34.0279,33.3219,33.8623,234981600
5/25/2006,34.0627,34.3242,33.8361,34.3068,123510900
5/26/2006,34.3852,34.4986,34.1935,34.4201,91319600
5/30/2006,34.2632,34.2806,33.6531,33.6792,105606200
5/31/2006,33.749,34.0453,33.5921,33.8361,137066200
6/1/2006,33.9146,34.638,33.8536,34.638,119357400
6/2/2006,34.8385,34.8646,34.2632,34.5526,128864100
6/5/2006,34.4724,34.4811,33.8013,33.8013,103190600
6/6/2006,33.8623,33.9494,33.4265,33.7751,127271000
6/7/2006,33.8187,34.1412,33.5136,33.5223,130754700
6/8/2006,33.3567,33.6095,32.6769,33.47,280562200
6/9/2006,33.5921,33.7664,33.2173,33.3829,144146200
6/12/2006,33.165,33.348,32.5897,32.5984,145607500
6/13/2006,32.703,32.9471,32.3892,32.4677,207099500
6/14/2006,32.5636,32.8686,32.4241,32.7989,201876800
6/15/2006,32.9819,33.81,32.9471,33.6879,200700400
6/16/2006,33.6233,33.7367,33.318,33.4401,120006100
6/19/2006,33.5797,33.6146,33.0651,33.1698,129450100
6/20/2006,33.2221,33.5623,33.0913,33.2134,102871700
6/21/2006,33.2657,34.0071,33.257,33.7367,129548100
6/22/2006,33.6669,33.7367,33.1349,33.3093,143100500
6/23/2006,33.2832,33.6059,33.0825,33.2744,88050200
6/26/2006,33.2919,33.4838,33.2047,33.3617,65157700
6/27/2006,33.3878,33.4314,32.6988,32.7337,128227500
6/28/2006,32.8209,33.004,32.6028,32.9779,91576300
6/29/2006,33.1087,33.9809,33.0564,33.9809,181997200
6/30/2006,34.1205,34.1379,33.7367,33.8152,82719200
7/3/2006,33.9111,34.0158,33.8501,34.0158,21598500
7/5/2006,33.7018,33.7367,33.2221,33.2744,93724000
7/6/2006,33.3704,33.5623,33.1523,33.2395,70615200
7/7/2006,33.0477,33.2919,32.7686,32.8732,108063300
7/10/2006,32.9604,33.0825,32.4197,32.5854,105109800
7/11/2006,32.5156,32.9168,32.3412,32.8296,136114200
7/12/2006,32.7598,32.8296,32.1318,32.2103,154458900
7/13/2006,31.9749,32.3063,31.6696,31.6696,177745500
7/14/2006,31.6609,31.7306,31.216,31.3469,172448500
7/17/2006,31.3556,31.6173,31.2858,31.4254,134311000
7/18/2006,31.5911,31.687,30.998,31.53,206964900
7/19/2006,31.4864,32.1231,31.4777,31.94,192517600
7/20/2006,32.0446,32.097,31.4341,31.469,152292100
7/21/2006,31.2945,31.3643,31.0678,31.1375,119343000
7/24/2006,31.2684,31.7743,31.2248,31.7568,130269300
7/25/2006,31.8091,32.0446,31.6085,31.94,108869600
7/26/2006,31.8353,32.158,31.5998,31.9138,107170500
7/27/2006,32.0359,32.3063,31.6173,31.7045,99698700
7/28/2006,31.8876,32.3935,31.8353,32.3673,93556100
7/31/2006,32.3412,32.5505,32.1755,32.3586,78015300
8/1/2006,32.0882,32.097,31.626,31.8179,98552800
8/2/2006,31.9312,32.3848,31.9312,32.1755,87370600
8/3/2006,31.8702,32.5679,31.8179,32.3761,99205600
8/4/2006,32.6377,32.8209,31.94,32.2278,123493800
8/7/2006,32.2016,32.2191,31.8615,32.0185,69634800
8/8/2006,32.1057,32.1842,31.626,31.8179,124139900
8/9/2006,32.2801,32.5418,31.7742,31.8615,145342200
8/10/2006,31.8004,32.1667,31.6696,32.0882,102481300
8/11/2006,31.8004,32.001,31.7219,31.8615,86903200
8/14/2006,32.1493,32.5069,32.0097,32.0708,109281100
8/15/2006,32.4633,32.9256,32.3499,32.8819,133712100
8/16/2006,33.1349,33.6756,33.004,33.6495,135452100
8/17/2006,33.5535,33.9984,33.5274,33.7803,129492200
8/18/2006,33.7105,33.8675,33.3878,33.8326,97754500
8/21/2006,33.5535,33.632,33.3704,33.5099,66668400
8/22/2006,33.4576,33.8501,33.318,33.5186,102058600
8/23/2006,33.5535,33.728,33.0738,33.2657,96056300
8/24/2006,33.3704,33.4489,33.0738,33.3617,78985300
8/25/2006,33.2919,33.7018,33.1959,33.4227,73572900
8/28/2006,33.3878,33.8326,33.3529,33.6756,80035000
8/29/2006,33.6495,33.8065,33.3006,33.7803,104842000
8/30/2006,33.789,34.042,33.6669,33.9373,75687200
8/31/2006,33.9635,34.042,33.8065,33.9024,61207200
9/1/2006,34.0769,34.199,33.9286,34.0856,69388500
9/5/2006,34.1117,34.4345,33.885,34.417,85582800
9/6/2006,34.0856,34.1815,33.6756,33.728,97888600
9/7/2006,33.6408,33.9286,33.4576,33.5622,115877400
9/8/2006,33.6146,33.8588,33.5448,33.7716,96627000
9/11/2006,33.5012,34.1466,33.4226,33.9809,142377500
9/12/2006,33.9722,34.7136,33.9722,34.6089,124102400
9/13/2006,34.6525,34.8723,34.5653,34.8531,116054300
9/14/2006,34.7572,35.0799,34.6787,34.8793,98116000
9/15/2006,35.2138,35.3098,34.9084,35.0044,137825600
9/18/2006,35.0131,35.2574,34.856,35.0044,117806700
9/19/2006,35.1178,35.1265,34.4895,34.7774,159060800
9/20/2006,35.0829,35.3796,35.0742,35.2836,116635500
9/21/2006,35.3622,35.4931,34.9782,35.0654,121886900
9/22/2006,35.0393,35.048,34.6465,34.7949,100996400
9/25/2006,34.952,35.4843,34.6291,35.4058,136473400
9/26/2006,35.3622,35.6065,35.2574,35.5803,113375600
9/27/2006,35.5193,35.7374,35.3447,35.5367,113003800
9/28/2006,35.5803,35.6851,35.2836,35.6327,85943600
9/29/2006,35.6851,35.72,35.4494,35.4756,85438200
10/2/2006,35.432,35.5193,34.9782,35.0305,97068800
10/3/2006,34.952,35.3273,34.8036,35.1789,116261400
10/4/2006,35.1004,36.0516,35.0305,36.0429,149209500
10/5/2006,36.0254,36.2698,35.9382,36.2174,91799900
10/6/2006,36.1127,36.2698,35.9905,36.1389,85450400
10/9/2006,36.104,36.4269,36.0603,36.2611,62786100
10/10/2006,36.3134,36.4356,36.0516,36.3221,98181800
10/11/2006,36.1563,36.5054,35.9294,36.2523,136561300
10/12/2006,36.4443,36.8719,36.392,36.8545,95260200
10/13/2006,36.8458,37.1076,36.776,37.029,80470200
10/16/2006,37.029,37.1949,37.0029,37.0465,62017400
10/17/2006,36.8021,36.8283,36.4443,36.6538,146149100
10/18/2006,36.8458,36.9243,36.3483,36.4792,120366100
10/19/2006,36.3832,36.7499,36.296,36.5665,108198400
10/20/2006,36.6974,36.7271,36.3396,36.6538,105454300
10/23/2006,36.584,37.1599,36.4967,37.029,126960500
10/24/2006,36.9069,37.0465,36.584,36.7672,103541700
10/25/2006,36.776,37.1076,36.6974,37.029,125399500
10/26/2006,37.1512,37.4567,36.8458,37.3694,130260700
10/27/2006,37.2908,37.3694,36.7236,36.837,129375000
10/30/2006,36.8021,37.221,36.7061,37.0727,103899900
10/31/2006,37.1425,37.317,36.9243,37.1599,135811800
11/1/2006,37.2908,37.3258,36.4967,36.6538,148960600
11/2/2006,36.4923,36.776,36.4269,36.6887,100216400
11/3/2006,36.741,36.8196,36.3134,36.5927,119263300
11/6/2006,36.7061,37.2734,36.7061,37.125,101283300
11/7/2006,37.1163,37.605,37.0639,37.3781,139706500
11/8/2006,37.1599,37.701,37.0639,37.5527,180245700
11/9/2006,37.7621,37.8319,37.2385,37.3519,124278000
11/10/2006,37.3868,37.5614,37.2385,37.5527,82419400
11/13/2006,37.5788,37.9977,37.5265,37.9279,89146200
11/14/2006,37.9628,38.373,37.7359,38.3381,121962800
11/15/2006,38.3817,38.7483,38.3294,38.4952,116565900
11/16/2006,38.6174,38.7657,38.4166,38.661,113513200
11/17/2006,38.4516,38.661,38.3556,38.661,95162500
11/20/2006,38.5388,38.8181,38.4079,38.7395,107184100
11/21/2006,38.7657,38.8443,38.6174,38.7919,68092200
11/22/2006,38.9054,39.0537,38.6261,39.0363,69852700
11/24/2006,38.7483,39.1497,38.7308,38.9665,51762900
11/27/2006,38.853,38.9315,38.085,38.1025,159506300
11/28/2006,37.9803,38.2596,37.8232,38.1985,118268400
11/29/2006,38.3992,38.5563,38.1025,38.4603,139515500
11/30/2006,38.4428,38.6435,38.2159,38.4341,123457100
12/1/2006,38.3992,38.7046,37.7534,38.1025,144559600
12/4/2006,38.2159,38.8181,38.2159,38.6261,89782400
12/5/2006,38.7395,38.8792,38.565,38.7657,84697500
12/6/2006,38.6523,38.7483,38.4603,38.6261,78207500
12/7/2006,38.6959,38.8181,38.1374,38.1374,124936100
12/8/2006,38.0239,38.6261,37.9367,38.3119,133798700
12/11/2006,38.2552,38.7221,38.181,38.4516,72931300
12/12/2006,38.4428,38.5126,38.0152,38.2246,110985900
12/13/2006,38.4908,38.4952,38.0676,38.2945,79035500
12/14/2006,38.373,38.8966,38.3468,38.7221,109104200
12/15/2006,39.023,39.1104,38.7521,38.822,99942300
12/18/2006,38.9531,39.1016,38.2715,38.4375,121588700
12/19/2006,38.1405,38.4987,37.9045,38.3152,136535200
12/20/2006,38.3502,38.5424,38.1579,38.1754,67213400
12/21/2006,38.2366,38.2628,37.756,37.9045,102952300
12/22/2006,37.9133,37.9308,37.5113,37.5113,92858600
12/26/2006,37.5113,37.6774,37.4677,37.6686,50848600
12/27/2006,37.7385,37.922,37.6599,37.8609,54129200
12/28/2006,37.7473,37.9045,37.6162,37.6774,69016000
12/29/2006,37.756,38.1055,37.6774,37.7123,75152500
1/3/2007,37.9744,38.4987,37.1531,37.7822,167689500
1/4/2007,37.8346,38.6298,37.7036,38.4987,136853500
1/5/2007,38.3851,38.4026,37.9919,38.3152,138958800
1/8/2007,38.3414,38.5511,38.1317,38.3414,106401600
1/9/2007,38.4463,38.6997,38.123,38.5337,121577500
1/10/2007,38.4113,39.023,38.289,38.988,121070100
1/11/2007,39.0667,39.5298,39.0142,39.39,174029800
1/12/2007,39.3375,39.6259,39.2938,39.5909,104217300
1/16/2007,39.6084,39.6696,39.4337,39.5647,95690500
1/17/2007,39.3987,39.5735,39.1715,39.2414,127142600
1/18/2007,39.1366,39.1803,38.4026,38.5162,189029800
1/19/2007,38.4288,38.691,38.3676,38.5948,127544300
1/22/2007,38.6298,38.6473,38.0181,38.1754,123441700
1/23/2007,38.1317,38.4289,38.0094,38.0793,133103600
1/24/2007,38.3327,38.7259,38.2453,38.7084,117615300
1/25/2007,38.7696,38.857,38.0793,38.2104,158337600
1/26/2007,38.2803,38.2977,37.8259,38.0706,146284300
1/29/2007,37.9657,38.3676,37.922,38.1055,104191500
1/30/2007,38.1667,38.2628,38.0269,38.123,69605900
1/31/2007,38.0968,38.6123,37.8609,38.5074,157772500
2/1/2007,38.6822,38.7958,38.3152,38.4638,147365600
2/2/2007,38.5424,38.6647,38.3939,38.5861,98189200
2/5/2007,38.5686,38.7608,38.4113,38.5511,96347800
2/6/2007,38.621,38.6473,38.1317,38.49,121110200
2/7/2007,38.6997,39.0142,38.5511,38.8482,117823800
2/8/2007,38.7871,38.9706,38.6473,38.8395,89521900
2/9/2007,38.9443,39.0754,38.2104,38.3065,133472000
2/12/2007,38.3414,38.3502,38.088,38.1842,126940000
2/13/2007,38.2628,38.4463,38.1842,38.324,93648000
2/14/2007,38.49,39.0667,38.4812,38.9706,133370000
2/15/2007,38.9968,39.1977,38.9269,39.1977,110452500
2/16/2007,39.0405,39.1715,38.9443,39.0667,72342200
2/20/2007,39.0142,39.4249,38.822,39.0405,93629000
2/21/2007,39.2502,39.5036,39.1715,39.4861,95864000
2/22/2007,39.6346,39.8006,39.3812,39.6871,116344400
2/23/2007,39.6871,39.722,39.3725,39.5472,113467100
2/26/2007,39.7395,39.757,37.7036,39.355,101623700
2/27/2007,38.7608,38.8657,37.6249,37.7385,317813200
2/28/2007,37.7123,38.2366,37.5113,37.8609,214978700
3/1/2007,37.1793,38.0443,36.9084,37.6861,231806500
3/2/2007,37.3803,37.6948,37.1094,37.1181,183359400
3/5/2007,36.8385,37.3977,36.7512,36.8298,171885400
3/6/2007,37.188,37.5638,37.1356,37.4414,155551800
3/7/2007,37.4502,37.555,37.2667,37.2929,119979300
3/8/2007,37.6861,37.7822,37.4327,37.5463,120900700
3/9/2007,37.8609,37.8696,37.2667,37.5113,128597600
3/12/2007,37.4677,37.8172,37.424,37.756,81310100
3/13/2007,37.5725,37.7822,37.0133,37.022,171231800
3/14/2007,37.0745,37.5725,36.7861,37.5638,192586700
3/15/2007,37.4851,37.6249,37.3278,37.4764,111627400
3/16/2007,37.5435,37.6309,37.2549,37.4473,108328800
3/19/2007,37.6484,37.9369,37.5522,37.832,95913200
3/20/2007,37.8233,38.1118,37.7795,38.103,78755700
3/21/2007,38.1468,38.855,37.9019,38.8375,173333500
3/22/2007,38.855,38.8637,38.5489,38.6976,114856300
3/23/2007,38.6976,38.7938,38.5315,38.5752,68530300
3/26/2007,38.5927,38.75,38.1468,38.7325,114237300
3/27/2007,38.6713,38.6801,38.4265,38.4615,76419200
3/28/2007,38.2823,38.4965,38.0418,38.0506,142795000
3/29/2007,38.3304,38.3391,37.6834,38.0943,124407000
3/30/2007,38.0855,38.3566,37.7896,38.0593,120418700
4/2/2007,38.1817,38.2604,37.8582,38.1118,89617700
4/3/2007,38.3129,38.7413,38.2866,38.6101,105814500
4/4/2007,38.6451,38.8025,38.5839,38.7675,85147200
4/5/2007,38.7238,38.9774,38.6713,38.9599,54220200
4/9/2007,39.091,39.126,38.8025,38.8637,63050200
4/10/2007,38.855,39.0648,38.8287,39.0648,76364500
4/11/2007,39.0298,39.0473,38.5315,38.6539,114012300
4/12/2007,38.5883,39.0123,38.4265,38.9599,113801300
4/13/2007,38.9686,39.0998,38.7238,39.0386,94572000
4/16/2007,39.1959,39.4757,39.1959,39.397,72803200
4/17/2007,39.467,39.5194,39.3096,39.4845,81852300
4/18/2007,39.2834,39.5457,39.1959,39.3533,82002500
4/19/2007,39.1785,39.5632,39.0998,39.4757,95413000
4/20/2007,39.7992,39.9304,39.5194,39.6943,122377400
4/23/2007,39.7293,39.8692,39.6418,39.7555,85303300
4/24/2007,39.8954,40.0703,39.6331,39.9566,108143700
4/25/2007,40.0878,40.4987,39.9566,40.4899,106818100
4/26/2007,40.5861,40.7872,40.5074,40.6998,99308300
4/27/2007,40.5424,40.8309,40.4725,40.7173,96536500
4/30/2007,40.6561,40.6823,40.149,40.1839,93290500
5/1/2007,40.1927,40.3413,39.9216,40.1446,135044400
5/2/2007,40.2976,40.726,40.2626,40.5861,91971600
5/3/2007,40.6823,40.8484,40.5949,40.7347,98003600
5/4/2007,40.8921,40.997,40.5861,40.7697,93591800
5/7/2007,40.7872,40.9009,40.7173,40.7697,47487900
5/8/2007,40.7872,40.8921,40.4812,40.8572,95138900
5/9/2007,40.6473,41.067,40.6211,40.9446,116021000
5/10/2007,40.8047,40.9009,40.2801,40.385,171196300
5/11/2007,40.4287,40.9009,40.3763,40.9009,104767900
5/14/2007,40.8921,40.9883,40.385,40.6211,118899200
5/15/2007,40.5774,40.8309,40.2102,40.3063,179438500
5/16/2007,40.4025,40.7085,40.1402,40.6998,144420500
5/17/2007,40.6561,40.7173,40.4725,40.5074,109869100
5/18/2007,40.6386,40.8397,40.5511,40.8397,104961700
5/21/2007,40.8659,41.3031,40.8047,41.102,112831400
5/22/2007,41.1282,41.338,40.9796,41.1369,98029100
5/23/2007,41.2593,41.4167,40.9358,40.9446,119220600
5/24/2007,40.9664,41.1282,40.1927,40.3588,206268600
5/25/2007,40.4462,40.7085,40.3763,40.6123,87143200
5/29/2007,40.6473,40.9708,40.5774,40.9271,99702400
5/30/2007,40.6386,41.2681,40.5249,41.2593,132036500
5/31/2007,41.373,41.5479,41.2768,41.4517,109457700
6/1/2007,41.6003,41.7665,41.4167,41.4779,125089800
6/4/2007,41.3293,41.6528,41.3031,41.6004,64782700
6/5/2007,41.4692,41.6003,41.0932,41.6003,151160400
6/6/2007,41.4167,41.4255,41.0595,41.1544,183166500
6/7/2007,41.0145,41.2768,40.4987,40.5161,221373300
6/8/2007,40.5074,41.032,40.3588,41.0145,177587800
6/11/2007,40.997,41.2593,40.8834,40.9358,97100400
6/12/2007,40.7173,41.1282,40.6123,40.691,153967700
6/13/2007,40.8659,41.1719,40.691,41.1369,147985300
6/14/2007,41.1807,41.5216,41.1719,41.408,101531900
6/15/2007,41.7813,41.8863,41.6938,41.7638,100378400
6/18/2007,41.8688,41.8863,41.7113,41.7988,75713200
6/19/2007,41.6763,41.8775,41.5713,41.79,109621300
6/20/2007,41.8513,41.93,41.335,41.3963,161889500
6/21/2007,41.3919,41.8163,41.195,41.7725,143181300
6/22/2007,41.685,41.7463,41.2475,41.3788,153328700
6/25/2007,41.3963,41.6325,40.9675,41.2038,136602600
6/26/2007,41.405,41.405,40.8975,40.9675,128211900
6/27/2007,40.8975,41.615,40.8625,41.5975,141196200
6/28/2007,41.58,41.8688,41.5363,41.58,116546300
6/29/2007,41.8163,41.895,41.3088,41.65,124794700
7/2/2007,41.7463,42.042,41.72,42.0088,80863100
7/3/2007,42.0875,42.28,42.035,42.2713,34803300
7/5/2007,42.3063,42.6738,42.2538,42.5775,73588500
7/6/2007,42.6213,42.7963,42.4375,42.7525,65804300
7/9/2007,42.7875,42.8575,42.63,42.7788,66768800
7/10/2007,42.5425,42.7875,42.3763,42.42,104383100
7/11/2007,42.3238,42.7088,42.28,42.7088,99637600
7/12/2007,42.9188,43.4613,42.805,43.365,107667100
7/13/2007,43.4175,43.7238,43.3737,43.6625,74232200
7/16/2007,43.6625,43.82,43.54,43.6188,77799500
7/17/2007,43.7238,44.0125,43.68,43.9513,124833700
7/18/2007,43.6975,43.8988,43.435,43.8988,144915900
7/19/2007,44.1088,44.3275,44.0213,44.03,116563800
7/20/2007,44.0038,44.065,43.5225,43.7938,163721300
7/23/2007,43.9338,44.0213,43.68,43.8113,107464100
7/24/2007,43.4963,43.8375,42.9188,43.1638,175496200
7/25/2007,43.3738,43.4613,42.9275,43.225,170258700
7/26/2007,42.9363,43.2863,42.0438,42.8575,318522000
7/27/2007,42.7788,42.98,41.9913,41.9913,246387600
7/30/2007,42.1838,42.6388,41.9563,42.4813,166517200
7/31/2007,42.8488,42.8663,41.5013,41.5888,260224500
8/1/2007,41.4663,41.9388,41.1075,41.9125,301153900
8/2/2007,41.9475,42.3763,41.8163,42.2975,177369900
8/3/2007,42.2188,42.2713,41.2563,41.4925,166048400
8/6/2007,41.5275,42.0175,41.1513,41.9738,190869100
8/7/2007,41.895,42.5425,41.545,42.2713,167109700
8/8/2007,42.4463,42.9275,42.35,42.735,164831200
8/9/2007,42.1663,42.8488,41.7288,41.7463,242418200
8/10/2007,41.3088,41.8513,40.8013,41.37,247006400
8/13/2007,41.72,41.895,41.545,41.65,116935100
8/14/2007,41.7288,41.7725,40.8888,40.9413,153529800
8/15/2007,40.845,41.2038,40.0864,40.1625,214854100
8/16/2007,39.8475,40.1713,35.4813,39.7688,362468700
8/17/2007,40.5213,40.7658,39.8904,40.5213,223246600
8/20/2007,40.6788,40.88,40.32,40.7138,144715100
8/21/2007,40.67,41.2363,40.5913,41.1425,115027200
8/22/2007,41.4531,41.7375,41.3613,41.7025,115814100
8/23/2007,41.8425,41.8688,41.3263,41.5888,118663400
8/24/2007,41.4575,42.21,41.405,42.175,88189200
8/27/2007,42.0438,42.175,41.86,41.895,72490400
8/28/2007,41.65,41.7375,40.8713,40.8975,106024800
8/29/2007,41.1688,42.105,41.1688,42.07,113201000
8/30/2007,41.8513,42.6475,41.7813,42.2888,138930000
8/31/2007,42.7525,42.9275,42.5338,42.7613,94687200
9/4/2007,42.805,43.75,42.7963,43.47,98480900
9/5/2007,43.3563,43.4438,42.7613,43.0325,114049300
9/6/2007,43.0763,43.19,42.7088,42.9975,99222600
9/7/2007,42.4638,42.525,41.9563,42.2013,152438000
9/10/2007,42.5425,42.6563,41.8338,42.175,125199400
9/11/2007,42.455,42.865,42.3763,42.8138,103064500
9/12/2007,42.735,43.1988,42.6825,42.8225,93993400
9/13/2007,43.1288,43.1813,42.8225,43.0325,80807500
9/14/2007,42.7,43.1463,42.6388,43.0675,99801200
9/17/2007,42.8663,42.9625,42.5163,42.7088,84882300
9/18/2007,42.9538,46.1738,42.7263,43.785,151452100
9/19/2007,44.0125,44.2663,43.7325,43.8988,127025800
9/20/2007,43.8025,43.9775,43.68,43.7763,109970600
9/21/2007,44.0177,44.2278,43.7851,44.0878,86829500
9/24/2007,44.2016,44.613,44.0615,44.2891,107226800
9/25/2007,44.1403,44.7093,44.0878,44.7093,101102200
9/26/2007,44.9632,45.0945,44.7531,44.9282,96124600
9/27/2007,45.2083,45.2171,44.9632,45.1558,73423200
9/28/2007,45.1383,45.2434,44.8056,45.007,75546000
10/1/2007,45.042,45.6636,44.9807,45.5235,100404100
10/2/2007,45.5585,45.576,45.2784,45.5323,71046000
10/3/2007,45.3834,45.5848,45.0858,45.2171,106785000
10/4/2007,45.3046,45.3747,44.9457,45.3222,84129300
10/5/2007,45.6723,46.3114,45.576,46.2396,115674700
10/8/2007,46.2239,46.539,46.1451,46.5303,63022400
10/9/2007,46.6353,46.7929,46.4252,46.7317,93965600
10/10/2007,46.7404,46.898,46.5828,46.8454,91777500
10/11/2007,47.0906,47.2219,45.7686,46.1013,239786700
10/12/2007,46.3114,46.8717,46.2239,46.863,131676000
10/15/2007,46.933,47.0205,46.1363,46.504,121578700
10/16/2007,46.2151,46.6441,46.1188,46.2852,193676600
10/17/2007,46.9417,46.9768,46.1188,46.8805,183985200
10/18/2007,46.6879,47.1781,46.504,47.0818,144491200
10/19/2007,47.0731,47.0731,45.8649,45.9087,245111500
10/22/2007,45.6636,46.5027,45.541,46.4602,207052100
10/23/2007,46.9417,47.4583,46.6966,47.432,162360600
10/24/2007,47.0468,47.2219,45.5235,47.0731,298293400
10/25/2007,47.1694,47.2569,46.1801,46.4427,233833100
10/26/2007,47.3445,47.4495,46.7842,47.2131,146690300
10/29/2007,47.4408,47.5633,47.1343,47.4145,101896600
10/30/2007,47.2219,47.7647,47.1869,47.502,114616600
10/31/2007,47.6771,48.2111,47.3094,48.1761,148431900
11/1/2007,47.8697,47.9485,47.2482,47.2744,181974200
11/2/2007,47.6421,47.756,46.9242,47.6421,217882900
11/5/2007,47.1606,47.6246,46.9155,47.3357,150588900
11/6/2007,47.5633,47.8785,47.0818,47.8697,131884700
11/7/2007,47.4758,47.7822,46.6704,46.7054,197908200
11/8/2007,46.5215,46.6879,44.473,45.2871,380626400
11/9/2007,44.4117,44.7531,43.7726,43.7726,309414900
11/12/2007,43.7026,43.9827,42.5907,42.6608,283216000
11/13/2007,43.2386,44.4642,43.2036,44.4204,255625900
11/14/2007,44.9895,45.0333,43.6851,43.8514,263284100
11/15/2007,43.7726,44.2454,43.2211,43.615,251548800
11/16/2007,43.8952,44.2016,43.1948,44.0177,263623700
11/19/2007,43.9214,44.1666,43.2561,43.51,198651100
11/20/2007,43.7288,44.4555,42.8359,43.6851,300763600
11/21/2007,43.2736,43.9214,42.7658,43.1685,212225400
11/23/2007,43.4487,43.7463,43.2232,43.6325,46463300
11/26/2007,43.7551,44.0965,42.8096,42.8796,150352100
11/27/2007,43.2386,43.8164,42.9847,43.7376,211369300
11/28/2007,44.3241,45.2609,44.2979,45.0683,216868100
11/29/2007,44.8844,45.4272,44.8231,45.2609,172087300
11/30/2007,45.7074,45.7424,44.6043,44.9194,171417400
12/3/2007,44.7706,45.112,44.4905,44.543,108625700
12/4/2007,44.1753,44.5955,44.1053,44.3592,113374100
12/5/2007,44.8231,45.5235,44.7881,45.1471,137614200
12/6/2007,45.1996,45.8474,45.1821,45.8037,99724500
12/7/2007,45.7774,45.9963,45.5935,45.8124,88992300
12/10/2007,45.9087,46.1276,45.8037,45.9963,75657900
12/11/2007,46.0575,46.2589,44.8319,44.9282,167064300
12/12/2007,45.7424,45.9,44.5518,45.3309,162975200
12/13/2007,44.937,45.1996,44.6305,45.0858,153476200
12/14/2007,44.7268,45.1733,44.578,44.6218,128396700
12/17/2007,44.4555,44.6376,43.5187,43.5362,134377000
12/18/2007,43.9827,44.009,43.0547,43.6763,154251700
12/19/2007,43.6763,43.9477,43.4312,43.6676,137970900
12/20/2007,44.3592,44.613,43.9477,44.5605,167341700
12/21/2007,45.3162,45.4827,45.1146,45.4389,107573500
12/24/2007,45.5791,45.9209,45.5266,45.7806,34499800
12/26/2007,45.7018,46.1224,45.5703,46.0085,58492100
12/27/2007,45.8595,46.0085,45.3162,45.509,65778900
12/28/2007,45.6054,45.7105,45.0708,45.4476,67545400
12/31/2007,45.1847,45.2899,44.878,44.8868,70135600
1/2/2008,44.9306,45.1058,43.9315,44.212,152344100
1/3/2008,44.1682,44.4836,43.9491,44.3609,114103700
1/4/2008,43.6336,43.6686,42.2489,42.4154,212617600
1/7/2008,42.4242,42.5907,41.5654,42.2139,235083600
1/8/2008,42.319,42.7309,41.1184,41.1184,261669800
1/9/2008,41.2674,42.0299,40.7153,41.9948,254011800
1/10/2008,41.5566,42.4242,41.4427,42.0561,249958500
1/11/2008,41.8195,41.8633,40.9256,41.2324,211685200
1/14/2008,41.7932,42.0737,41.4602,41.951,168048500
1/15/2008,41.5216,41.6443,40.6189,40.7942,241094900
1/16/2008,40.4787,41.1097,39.839,40.356,265625900
1/17/2008,40.5225,40.8205,39.6111,39.7952,254098800
1/18/2008,39.9967,40.4349,39.2255,39.7426,273063300
1/22/2008,37.5342,39.2343,37.4465,38.7172,325732000
1/23/2008,37.28,38.691,36.465,38.577,390129000
1/24/2008,38.726,39.3745,38.6121,39.357,250249100
